delivery_id,order_id,delivery_status,delivery_time,rider_id
2882,2882,Delivered,09:43:44,1
2883,2883,Delivered,06:31:06,28
2884,2884,Delivered,09:03:13,27
2885,2885,Delivered,04:58:54,9
2886,2886,Delivered,12:29:14,2
2887,2887,Delivered,03:19:26,26
2888,2888,Delivered,03:11:16,15
2889,2889,Delivered,03:23:46,5
2890,2890,Delivered,01:04:10,21
2891,2891,Delivered,07:03:57,2
2892,2892,Delivered,06:03:02,26
2893,2893,Delivered,02:28:28,13
2894,2894,Delivered,07:02:46,33
2895,2895,Delivered,01:10:58,21
2896,2896,Delivered,04:44:41,24
2897,2897,Delivered,06:05:06,27
2898,2898,Delivered,02:13:27,28
2899,2899,Delivered,04:19:15,31
2900,2900,Delivered,07:47:54,5
2901,2901,Delivered,03:34:22,31
2902,2902,Delivered,02:46:38,6
2903,2903,Delivered,03:32:22,18
2904,2904,Delivered,01:50:50,1
2905,2905,Delivered,01:36:01,10
2906,2906,Delivered,08:05:04,26
2907,2907,Delivered,10:30:05,17
2908,2908,Delivered,01:40:07,24
2909,2909,Delivered,02:56:09,29
2910,2910,Delivered,03:27:18,16
2911,2911,Delivered,11:07:38,1
2912,2912,Delivered,03:13:44,13
2913,2913,Delivered,04:04:13,4
2914,2914,Delivered,12:08:32,3
2915,2915,Delivered,06:46:17,26
2916,2916,Delivered,05:40:18,24
2917,2917,Delivered,05:37:26,4
2918,2918,Delivered,10:20:19,12
2919,2919,Delivered,04:00:50,21
2920,2920,Delivered,11:46:01,13
2921,2921,Delivered,12:34:43,14
2922,2922,Delivered,01:12:27,30
2923,2923,Delivered,10:39:04,34
2924,2924,Delivered,06:37:12,30
2925,2925,Delivered,07:57:24,14
2926,2926,Delivered,12:59:04,4
2927,2927,Delivered,07:40:01,12
2928,2928,Delivered,10:07:01,25
2929,2929,Delivered,09:17:12,28
2930,2930,Delivered,03:14:42,1
2931,2931,Delivered,08:21:41,23
2932,2932,Delivered,10:26:40,30
2933,2933,Delivered,10:33:01,18
2934,2934,Delivered,11:18:32,2
2935,2935,Delivered,11:56:20,21
2936,2936,Delivered,07:51:53,4
2937,2937,Delivered,10:35:49,4
2938,2938,Delivered,11:36:53,16
2939,2939,Delivered,00:14:41,15
2940,2940,Delivered,01:39:11,12
2941,2941,Delivered,06:51:42,15
2942,2942,Delivered,03:11:37,5
2943,2943,Delivered,03:40:21,15
2944,2944,Not Delivered,05:30:32,23
2945,2945,Delivered,00:33:35,12
2946,2946,Delivered,01:44:55,19
2947,2947,Delivered,02:02:07,12
2948,2948,Delivered,06:17:14,24
2949,2949,Delivered,06:24:53,3
2950,2950,Delivered,10:32:48,10
2951,2951,Delivered,05:37:42,22
2952,2952,Delivered,11:37:56,29
2953,2953,Delivered,12:42:14,34
2954,2954,Delivered,06:57:38,19
2955,2955,Delivered,09:51:51,28
2956,2956,Delivered,06:05:26,32
2957,2957,Not Delivered,08:05:30,24
2958,2958,Delivered,01:33:16,29
2959,2959,Delivered,01:44:51,27
2960,2960,Delivered,09:24:36,4
2961,2961,Delivered,03:52:58,24
2962,2962,Delivered,01:09:03,28
2963,2963,Delivered,05:49:32,12
2964,2964,Delivered,04:30:15,20
2965,2965,Delivered,06:54:04,13
2966,2966,Delivered,01:10:31,12
2967,2967,Delivered,12:08:48,31
2968,2968,Delivered,05:06:27,26
2969,2969,Delivered,06:48:56,7
2970,2970,Delivered,11:49:16,9
2971,2971,Delivered,07:14:43,5
2972,2972,Delivered,03:37:03,19
2973,2973,Delivered,08:47:38,29
2974,2974,Delivered,03:36:56,2
2975,2975,Delivered,00:08:48,28
2976,2976,Delivered,12:34:56,29
2977,2977,Delivered,01:43:56,10
2978,2978,Delivered,00:25:51,2
2979,2979,Delivered,00:54:15,1
2980,2980,Delivered,10:40:10,25
2981,2981,Delivered,00:10:38,15
2982,2982,Delivered,10:03:12,9
2983,2983,Delivered,04:56:18,3
2984,2984,Delivered,02:43:38,19
2985,2985,Delivered,12:25:12,26
2986,2986,Delivered,04:07:38,12
2987,2987,Delivered,05:57:08,3
2988,2988,Delivered,03:15:08,11
2989,2989,Delivered,02:09:59,5
2990,2990,Delivered,07:11:58,18
2991,2991,Delivered,05:49:51,6
2992,2992,Delivered,06:26:16,2
2993,2993,Delivered,07:13:51,7
2994,2994,Delivered,06:47:22,15
2995,2995,Delivered,04:33:53,26
2996,2996,Delivered,05:13:37,30
2997,2997,Delivered,02:59:42,8
2998,2998,Delivered,05:30:50,26
2999,2999,Delivered,12:15:26,12
3000,3000,Delivered,04:59:28,19
3001,3001,Delivered,01:39:23,30
3002,3002,Delivered,10:39:40,21
3003,3003,Not Delivered,12:32:31,23
3004,3004,Delivered,02:56:00,3
3005,3005,Delivered,09:52:23,12
3006,3006,Delivered,02:30:58,17
3007,3007,Delivered,01:46:22,23
3008,3008,Delivered,00:20:53,27
3009,3009,Delivered,11:22:22,8
3010,3010,Delivered,03:16:45,28
3011,3011,Delivered,05:40:03,34
3012,3012,Delivered,12:32:23,26
3013,3013,Delivered,12:26:11,8
3014,3014,Delivered,12:21:43,4
3015,3015,Delivered,11:38:19,21
3016,3016,Delivered,08:07:16,7
3017,3017,Delivered,08:13:57,29
3018,3018,Delivered,01:49:30,3
3019,3019,Delivered,03:40:02,14
3020,3020,Delivered,06:25:51,32
3021,3021,Delivered,07:48:31,24
3022,3022,Delivered,03:33:59,33
3023,3023,Delivered,05:34:31,9
3024,3024,Delivered,03:04:57,5
3025,3025,Delivered,07:38:08,21
3026,3026,Delivered,11:20:10,10
3027,3027,Delivered,00:18:36,11
3028,3028,Delivered,03:33:58,11
3029,3029,Delivered,02:05:58,19
3030,3030,Delivered,08:12:37,9
3031,3031,Delivered,12:04:21,6
3032,3032,Delivered,01:17:56,2
3033,3033,Delivered,12:11:42,16
3034,3034,Delivered,02:04:57,12
3035,3035,Delivered,07:31:36,32
3036,3036,Delivered,07:10:22,9
3037,3037,Delivered,04:47:39,21
3038,3038,Delivered,04:03:26,4
3039,3039,Delivered,03:37:38,11
3040,3040,Delivered,11:25:15,33
3041,3041,Delivered,01:01:38,11
3042,3042,Delivered,07:58:16,3
3043,3043,Delivered,12:39:25,8
3044,3044,Delivered,01:21:17,28
3045,3045,Delivered,06:30:19,16
3046,3046,Delivered,01:06:28,7
3047,3047,Delivered,01:57:27,28
3048,3048,Delivered,07:12:42,11
3049,3049,Not Delivered,12:43:35,14
3050,3050,Delivered,00:42:18,10
3051,3051,Not Delivered,03:39:09,23
3052,3052,Delivered,05:33:40,2
3053,3053,Delivered,04:23:27,13
3054,3054,Not Delivered,01:06:04,24
3055,3055,Delivered,01:12:57,25
3056,3056,Delivered,04:34:42,6
3057,3057,Delivered,08:03:58,1
3058,3058,Delivered,09:42:46,9
3059,3059,Delivered,10:13:50,6
3060,3060,Delivered,05:04:36,7
3061,3061,Delivered,04:14:05,9
3062,3062,Delivered,03:13:31,20
3063,3063,Delivered,04:13:55,12
3064,3064,Delivered,07:25:45,29
3065,3065,Delivered,12:08:47,31
3066,3066,Delivered,11:17:02,33
3067,3067,Delivered,11:11:21,20
3068,3068,Delivered,11:31:40,17
3069,3069,Delivered,11:35:25,3
3070,3070,Delivered,07:02:33,6
3071,3071,Not Delivered,00:29:32,1
3072,3072,Delivered,02:16:38,30
3073,3073,Delivered,09:31:51,8
3074,3074,Delivered,00:31:57,16
3075,3075,Delivered,02:06:30,18
3076,3076,Delivered,09:38:13,9
3077,3077,Delivered,01:52:57,8
3078,3078,Delivered,04:50:44,13
3079,3079,Delivered,09:18:36,2
3080,3080,Delivered,11:39:30,24
3081,3081,Delivered,04:28:44,10
3082,3082,Delivered,07:09:51,22
3083,3083,Delivered,06:54:03,34
3084,3084,Delivered,10:28:03,19
3085,3085,Delivered,01:18:12,1
3086,3086,Delivered,00:21:52,23
3087,3087,Delivered,07:44:36,12
3088,3088,Delivered,04:12:40,11
3089,3089,Delivered,08:53:08,31
3090,3090,Delivered,06:48:01,31
3091,3091,Delivered,03:59:28,12
3092,3092,Delivered,01:33:14,2
3093,3093,Delivered,10:52:04,26
3094,3094,Delivered,04:47:04,34
3095,3095,Delivered,09:03:24,19
3096,3096,Delivered,02:10:06,16
3097,3097,Not Delivered,00:43:38,11
3098,3098,Delivered,10:44:17,34
3099,3099,Delivered,03:12:07,5
3100,3100,Delivered,09:44:23,30
3101,3101,Delivered,03:16:00,32
3102,3102,Delivered,05:53:09,2
3103,3103,Delivered,12:16:00,14
3104,3104,Delivered,10:45:13,29
3105,3105,Delivered,08:48:02,17
3106,3106,Delivered,05:13:15,19
3107,3107,Delivered,11:00:39,6
3108,3108,Delivered,12:56:47,34
3109,3109,Delivered,05:42:00,33
3110,3110,Delivered,12:28:33,28
3111,3111,Delivered,07:30:27,4
3112,3112,Delivered,12:30:26,27
3113,3113,Delivered,00:26:42,13
3114,3114,Delivered,05:34:38,4
3115,3115,Delivered,09:43:20,27
3116,3116,Delivered,04:43:32,19
3117,3117,Not Delivered,09:25:18,12
3118,3118,Delivered,04:31:33,9
3119,3119,Delivered,12:35:52,23
3120,3120,Delivered,12:22:02,12
3121,3121,Delivered,04:57:35,23
3122,3122,Delivered,12:13:06,23
3123,3123,Delivered,11:14:23,7
3124,3124,Delivered,05:03:49,10
3125,3125,Delivered,05:38:06,22
3126,3126,Delivered,02:17:13,16
3127,3127,Delivered,11:10:22,11
3128,3128,Delivered,09:08:55,32
3129,3129,Delivered,08:19:51,8
3130,3130,Delivered,02:37:16,32
3131,3131,Delivered,03:25:41,9
3132,3132,Delivered,06:34:27,30
3133,3133,Delivered,11:58:35,6
3134,3134,Delivered,05:45:43,15
3135,3135,Not Delivered,11:12:28,19
3136,3136,Delivered,01:29:56,22
3137,3137,Delivered,10:42:20,6
3138,3138,Delivered,09:50:01,10
3139,3139,Delivered,09:43:29,16
3140,3140,Delivered,07:57:54,9
3141,3141,Not Delivered,07:48:43,29
3142,3142,Not Delivered,03:27:15,25
3143,3143,Delivered,01:33:26,1
3144,3144,Delivered,11:14:09,34
3145,3145,Delivered,05:39:43,27
3146,3146,Not Delivered,12:25:49,19
3147,3147,Delivered,02:39:25,16
3148,3148,Delivered,11:15:22,21
3149,3149,Delivered,10:40:36,32
3150,3150,Delivered,09:12:17,26
3151,3151,Delivered,03:19:38,4
3152,3152,Delivered,10:40:25,1
3153,3153,Delivered,06:28:12,22
3154,3154,Delivered,10:42:16,1
3155,3155,Delivered,07:08:29,31
3156,3156,Delivered,09:10:08,6
3157,3157,Delivered,02:36:52,30
3158,3158,Delivered,08:51:37,21
3159,3159,Delivered,04:03:34,16
3160,3160,Delivered,12:42:51,19
3161,3161,Delivered,05:29:00,5
3162,3162,Delivered,03:29:33,3
3163,3163,Delivered,06:22:34,17
3164,3164,Delivered,10:24:30,28
3165,3165,Delivered,05:25:49,29
3166,3166,Delivered,03:56:10,3
3167,3167,Delivered,03:18:15,24
3168,3168,Not Delivered,03:19:01,26
3169,3169,Delivered,11:51:02,34
3170,3170,Delivered,01:43:37,31
3171,3171,Delivered,00:19:21,6
3172,3172,Delivered,00:49:50,26
3173,3173,Delivered,10:03:48,4
3174,3174,Delivered,04:52:54,24
3175,3175,Delivered,05:19:21,17
3176,3176,Delivered,11:05:46,32
3177,3177,Delivered,06:12:01,1
3178,3178,Delivered,11:11:17,31
3179,3179,Delivered,05:17:43,18
3180,3180,Delivered,04:56:04,20
3181,3181,Delivered,07:51:41,23
3182,3182,Delivered,11:56:22,30
3183,3183,Delivered,05:54:11,13
3184,3184,Not Delivered,01:02:58,2
3185,3185,Delivered,10:39:08,31
3186,3186,Delivered,04:36:58,30
3187,3187,Delivered,05:33:19,11
3188,3188,Delivered,10:18:54,19
3189,3189,Delivered,02:43:57,5
3190,3190,Delivered,00:47:46,13
3191,3191,Delivered,05:24:03,18
3192,3192,Delivered,06:38:50,23
3193,3193,Delivered,08:37:09,19
3194,3194,Delivered,03:42:02,13
3195,3195,Delivered,01:03:15,15
3196,3196,Delivered,09:58:09,20
3197,3197,Delivered,08:05:46,13
3198,3198,Delivered,05:38:13,12
3199,3199,Delivered,01:15:20,17
3200,3200,Delivered,09:19:07,19
3201,3201,Delivered,07:21:24,12
3202,3202,Delivered,00:06:12,30
3203,3203,Delivered,09:43:55,31
3204,3204,Delivered,05:42:11,27
3205,3205,Delivered,00:58:57,32
3206,3206,Delivered,00:14:29,11
3207,3207,Delivered,11:17:45,9
3208,3208,Delivered,05:32:48,11
3209,3209,Delivered,08:37:04,13
3210,3210,Delivered,11:11:14,8
3211,3211,Delivered,12:30:09,21
3212,3212,Delivered,05:19:13,15
3213,3213,Delivered,04:36:34,12
3214,3214,Delivered,12:13:14,9
3215,3215,Delivered,06:25:49,16
3216,3216,Delivered,09:35:22,7
3217,3217,Delivered,01:15:48,5
3218,3218,Delivered,09:15:58,28
3219,3219,Delivered,02:57:50,15
3220,3220,Delivered,09:31:46,9
3221,3221,Delivered,05:48:49,15
3222,3222,Delivered,06:04:49,16
3223,3223,Delivered,00:40:55,6
3224,3224,Delivered,01:36:33,26
3225,3225,Delivered,11:26:53,18
3226,3226,Delivered,03:45:13,22
3227,3227,Not Delivered,09:26:59,26
3228,3228,Delivered,12:09:19,2
3229,3229,Delivered,09:26:27,30
3230,3230,Delivered,07:03:12,8
3231,3231,Delivered,06:11:09,18
3232,3232,Delivered,04:49:45,12
3233,3233,Delivered,09:19:19,26
3234,3234,Delivered,12:45:36,29
3235,3235,Delivered,09:59:11,12
3236,3236,Not Delivered,10:40:20,14
3237,3237,Delivered,10:25:12,28
3238,3238,Delivered,05:59:24,13
3239,3239,Delivered,12:31:22,32
3240,3240,Delivered,03:14:48,20
3241,3241,Delivered,10:23:58,27
3242,3242,Delivered,00:54:10,28
3243,3243,Delivered,07:56:13,22
3244,3244,Delivered,07:58:06,26
3245,3245,Not Delivered,12:00:57,7
3246,3246,Delivered,10:55:35,25
3247,3247,Delivered,07:03:31,23
3248,3248,Delivered,03:12:10,14
3249,3249,Delivered,07:44:47,34
3250,3250,Delivered,01:33:21,3
3251,3251,Delivered,06:26:15,4
3252,3252,Delivered,06:38:31,23
3253,3253,Delivered,01:49:46,10
3254,3254,Delivered,00:08:18,1
3255,3255,Delivered,03:05:07,1
3256,3256,Delivered,10:02:22,16
3257,3257,Delivered,10:40:49,13
3258,3258,Delivered,04:48:07,27
3259,3259,Delivered,07:39:49,18
3260,3260,Delivered,12:13:16,12
3261,3261,Delivered,01:47:28,16
3262,3262,Delivered,07:11:10,9
3263,3263,Delivered,01:17:23,5
3264,3264,Delivered,11:28:53,30
3265,3265,Delivered,10:31:15,19
3266,3266,Delivered,09:33:48,26
3267,3267,Delivered,02:07:31,29
3268,3268,Delivered,07:40:15,14
3269,3269,Delivered,10:47:26,18
3270,3270,Delivered,11:43:50,14
3271,3271,Delivered,11:14:50,10
3272,3272,Delivered,01:09:08,6
3273,3273,Not Delivered,02:55:59,25
3274,3274,Delivered,07:54:42,31
3275,3275,Delivered,09:42:25,1
3276,3276,Delivered,10:17:36,1
3277,3277,Delivered,05:01:46,30
3278,3278,Delivered,11:32:22,31
3279,3279,Delivered,03:19:04,4
3280,3280,Delivered,12:17:29,25
3281,3281,Delivered,01:13:59,26
3282,3282,Delivered,09:33:53,30
3283,3283,Delivered,02:19:16,25
3284,3284,Delivered,08:12:44,31
3285,3285,Delivered,05:06:27,15
3286,3286,Delivered,09:12:47,5
3287,3287,Delivered,03:05:30,3
3288,3288,Delivered,08:34:56,20
3289,3289,Delivered,05:29:55,22
3290,3290,Delivered,01:33:58,15
3291,3291,Delivered,01:18:23,13
3292,3292,Delivered,08:08:03,26
3293,3293,Not Delivered,12:18:33,7
3294,3294,Delivered,06:45:08,8
3295,3295,Delivered,03:50:14,16
3296,3296,Not Delivered,11:46:34,20
3297,3297,Delivered,00:25:16,25
3298,3298,Not Delivered,04:12:19,17
3299,3299,Delivered,04:54:21,2
3300,3300,Delivered,05:21:58,30
3301,3301,Delivered,03:38:19,32
3302,3302,Delivered,00:29:15,20
3303,3303,Delivered,07:53:29,16
3304,3304,Delivered,04:11:50,34
3305,3305,Delivered,02:41:42,29
3306,3306,Delivered,03:38:44,8
3307,3307,Delivered,10:52:56,25
3308,3308,Not Delivered,10:15:05,30
3309,3309,Delivered,09:40:29,17
3310,3310,Delivered,04:28:54,31
3311,3311,Delivered,09:30:44,1
3312,3312,Delivered,02:44:21,8
3313,3313,Delivered,08:13:59,13
3314,3314,Delivered,03:10:04,12
3315,3315,Delivered,04:12:25,27
3316,3316,Delivered,00:47:29,30
3317,3317,Delivered,07:43:03,15
3318,3318,Delivered,08:35:07,16
3319,3319,Delivered,04:29:38,2
3320,3320,Delivered,12:31:47,10
3321,3321,Delivered,06:34:38,20
3322,3322,Delivered,04:07:03,4
3323,3323,Delivered,05:12:13,20
3324,3324,Delivered,06:31:21,3
3325,3325,Not Delivered,10:56:17,31
3326,3326,Delivered,03:35:37,26
3327,3327,Delivered,10:38:38,28
3328,3328,Delivered,05:18:46,32
3329,3329,Delivered,09:17:14,21
3330,3330,Delivered,01:57:13,33
3331,3331,Delivered,07:25:46,10
3332,3332,Delivered,07:14:25,17
3333,3333,Delivered,03:03:25,17
3334,3334,Delivered,06:53:31,25
3335,3335,Delivered,04:09:22,11
3336,3336,Delivered,10:30:01,23
3337,3337,Not Delivered,02:18:36,25
3338,3338,Delivered,07:38:59,3
3339,3339,Not Delivered,11:05:35,14
3340,3340,Delivered,07:14:17,20
3341,3341,Delivered,06:47:57,14
3342,3342,Delivered,07:44:58,30
3343,3343,Delivered,01:21:50,18
3344,3344,Delivered,11:19:43,27
3345,3345,Not Delivered,05:46:36,3
3346,3346,Not Delivered,05:50:12,2
3347,3347,Delivered,02:44:46,5
3348,3348,Delivered,01:36:08,34
3349,3349,Delivered,03:16:36,19
3350,3350,Delivered,01:04:54,14
3351,3351,Delivered,03:22:58,27
3352,3352,Delivered,06:22:48,8
3353,3353,Delivered,09:04:22,28
3354,3354,Delivered,08:26:26,1
3355,3355,Delivered,02:53:24,26
3356,3356,Delivered,07:52:45,17
3357,3357,Delivered,03:15:44,9
3358,3358,Delivered,08:13:32,32
3359,3359,Not Delivered,04:51:22,32
3360,3360,Not Delivered,02:26:22,31
3361,3361,Delivered,02:03:44,16
3362,3362,Delivered,01:17:51,18
3363,3363,Not Delivered,10:16:53,28
3364,3364,Delivered,02:10:56,10
3365,3365,Delivered,12:41:49,15
3366,3366,Delivered,08:08:36,9
3367,3367,Delivered,00:39:10,22
3368,3368,Delivered,12:42:23,16
3369,3369,Delivered,01:15:41,21
3370,3370,Delivered,07:02:48,2
3371,3371,Delivered,00:33:47,33
3372,3372,Delivered,02:33:29,1
3373,3373,Delivered,11:45:27,26
3374,3374,Delivered,03:22:31,24
3375,3375,Delivered,03:03:28,30
3376,3376,Delivered,03:12:05,34
3377,3377,Delivered,00:56:19,31
3378,3378,Delivered,02:06:58,4
3379,3379,Delivered,11:06:25,30
3380,3380,Delivered,10:29:55,10
3381,3381,Delivered,02:19:40,17
3382,3382,Delivered,07:09:03,33
3383,3383,Delivered,03:41:33,1
3384,3384,Delivered,04:11:53,16
3385,3385,Delivered,06:51:49,22
3386,3386,Not Delivered,00:04:18,23
3387,3387,Delivered,03:39:52,32
3388,3388,Delivered,10:25:03,22
3389,3389,Delivered,09:17:37,26
3390,3390,Delivered,12:34:02,10
3391,3391,Delivered,07:12:36,32
3392,3392,Delivered,00:17:59,33
3393,3393,Delivered,11:19:09,3
3394,3394,Delivered,02:21:43,25
3395,3395,Delivered,02:06:52,11
3396,3396,Delivered,08:59:11,27
3397,3397,Not Delivered,02:34:11,33
3398,3398,Delivered,06:04:05,34
3399,3399,Delivered,03:16:02,8
3400,3400,Delivered,08:23:49,32
3401,3401,Delivered,02:16:33,32
3402,3402,Delivered,11:16:04,10
3403,3403,Delivered,10:50:53,4
3404,3404,Delivered,11:10:48,11
3405,3405,Delivered,00:43:57,30
3406,3406,Delivered,11:29:20,7
3407,3407,Delivered,02:50:27,23
3408,3408,Delivered,05:40:33,11
3409,3409,Delivered,11:02:54,15
3410,3410,Delivered,07:17:24,27
3411,3411,Delivered,12:55:27,26
3412,3412,Delivered,08:39:39,24
3413,3413,Delivered,00:49:11,27
3414,3414,Delivered,12:50:41,2
3415,3415,Delivered,04:03:58,29
3416,3416,Delivered,10:17:53,11
3417,3417,Delivered,06:07:41,30
3418,3418,Delivered,04:25:34,17
3419,3419,Delivered,00:12:47,2
3420,3420,Delivered,12:47:27,10
3421,3421,Delivered,11:56:43,11
3422,3422,Delivered,08:07:36,34
3423,3423,Delivered,07:04:25,29
3424,3424,Delivered,03:08:37,9
3425,3425,Delivered,00:38:37,31
3426,3426,Delivered,11:50:44,26
3427,3427,Delivered,04:01:51,23
3428,3428,Delivered,10:07:25,12
3429,3429,Delivered,05:20:55,11
3430,3430,Delivered,11:18:29,30
3431,3431,Delivered,06:28:03,7
3432,3432,Delivered,04:52:27,31
3433,3433,Delivered,02:43:38,1
3434,3434,Delivered,09:14:53,6
3435,3435,Delivered,09:03:00,1
3436,3436,Delivered,00:49:20,10
3437,3437,Delivered,12:26:40,14
3438,3438,Delivered,00:00:56,26
3439,3439,Delivered,05:04:04,12
3440,3440,Delivered,00:40:36,21
3441,3441,Not Delivered,02:01:03,6
3442,3442,Delivered,00:54:12,29
3443,3443,Delivered,11:12:19,16
3444,3444,Delivered,05:31:36,4
3445,3445,Delivered,02:13:07,2
3446,3446,Delivered,02:34:15,20
3447,3447,Delivered,03:41:37,25
3448,3448,Delivered,00:38:11,21
3449,3449,Delivered,09:19:44,1
3450,3450,Delivered,07:02:14,1
3451,3451,Delivered,10:50:41,5
3452,3452,Delivered,02:41:58,21
3453,3453,Delivered,04:37:51,34
3454,3454,Delivered,04:12:03,24
3455,3455,Delivered,06:50:16,14
3456,3456,Delivered,04:31:58,22
3457,3457,Delivered,12:29:53,1
3458,3458,Delivered,01:55:18,24
3459,3459,Delivered,06:50:12,19
3460,3460,Delivered,09:26:32,31
3461,3461,Not Delivered,08:55:53,10
3462,3462,Delivered,12:08:36,26
3463,3463,Delivered,06:08:43,9
3464,3464,Delivered,11:27:13,3
3465,3465,Delivered,08:02:26,8
3466,3466,Delivered,04:56:06,23
3467,3467,Delivered,03:28:39,1
3468,3468,Not Delivered,10:35:03,32
3469,3469,Delivered,04:57:09,26
3470,3470,Delivered,02:10:01,10
3471,3471,Delivered,03:01:40,13
3472,3472,Delivered,07:25:48,14
3473,3473,Delivered,10:45:19,32
3474,3474,Delivered,01:33:22,1
3475,3475,Delivered,06:28:53,24
3476,3476,Delivered,05:51:40,16
3477,3477,Delivered,07:16:08,32
3478,3478,Delivered,01:22:18,8
3479,3479,Delivered,08:15:01,7
3480,3480,Delivered,05:44:54,7
3481,3481,Delivered,04:02:19,21
3482,3482,Delivered,01:39:59,29
3483,3483,Delivered,06:43:14,3
3484,3484,Delivered,05:57:31,13
3485,3485,Delivered,12:43:15,18
3486,3486,Delivered,09:20:13,16
3487,3487,Delivered,00:49:06,9
3488,3488,Delivered,11:35:32,34
3489,3489,Delivered,00:17:58,29
3490,3490,Delivered,09:53:26,7
3491,3491,Delivered,04:23:07,13
3492,3492,Delivered,02:27:33,9
3493,3493,Delivered,07:17:43,10
3494,3494,Delivered,01:52:38,5
3495,3495,Delivered,02:21:58,32
3496,3496,Delivered,02:45:31,10
3497,3497,Delivered,06:42:09,9
3498,3498,Delivered,09:14:21,24
3499,3499,Delivered,08:17:09,19
3500,3500,Delivered,07:15:12,32
3501,3501,Delivered,08:54:54,6
3502,3502,Delivered,06:42:06,7
3503,3503,Delivered,08:11:52,1
3504,3504,Delivered,11:31:41,27
3505,3505,Delivered,04:51:52,10
3506,3506,Delivered,09:03:41,20
3507,3507,Delivered,04:47:01,21
3508,3508,Delivered,08:41:54,12
3509,3509,Delivered,02:19:13,8
3510,3510,Delivered,05:54:39,25
3511,3511,Delivered,02:01:28,26
3512,3512,Delivered,07:44:54,26
3513,3513,Delivered,06:13:39,30
3514,3514,Delivered,06:05:36,18
3515,3515,Delivered,09:24:12,19
3516,3516,Delivered,11:53:12,23
