order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
2833,5,6,Prawn Masala,2030-12-28,23:59:02,Completed,594
2834,18,30,Egg Curry,2030-12-29,23:53:41,Completed,559
2835,12,228,Burger,2030-12-30,23:57:02,Completed,161
2836,25,403,Mutton Biryani,2030-12-31,23:59:04,Completed,578
2837,6,609,Chole Bhature,2031-01-01,23:50:42,Completed,567
2838,27,7,Samosa,2031-01-02,23:51:29,Completed,322
2839,7,333,Masala Dosa,2031-01-03,23:53:30,Completed,311
2840,12,394,Prawn Masala,2031-01-04,23:55:02,Completed,593
2841,17,14,Paneer Butter Masala,2031-01-05,23:52:02,Completed,480
2842,17,516,Mutton Rogan Josh,2031-01-06,23:57:27,Completed,524
2843,16,583,Mutton Biryani,2031-01-07,23:51:34,Completed,239
2844,32,715,Chicken Shawarma,2031-01-08,23:52:01,Completed,531
2845,26,226,Chicken Biryani,2031-01-09,23:51:25,Completed,552
2846,25,435,Prawn Masala,2031-01-10,23:53:34,Completed,596
2847,22,612,Paneer Butter Masala,2031-01-11,23:59:56,Completed,270
2848,5,278,Samosa,2031-01-12,23:57:23,Completed,295
2849,10,216,Masala Dosa,2031-01-13,23:57:33,Completed,169
2850,33,16,Prawn Masala,2031-01-14,23:59:07,Completed,274
2851,6,412,Mutton Biryani,2031-01-15,23:57:21,Completed,255
2852,23,47,Masala Dosa,2031-01-16,23:58:23,Completed,234
2853,26,91,Paneer Lababdar,2031-01-17,23:54:37,Completed,451
2854,1,179,Samosa,2031-01-18,23:50:08,Completed,151
2855,12,507,Chicken Shawarma,2031-01-19,23:52:39,Completed,579
2856,6,708,Mutton Rogan Josh,2031-01-20,23:52:56,Completed,289
2857,30,616,Egg Curry,2031-01-21,23:52:29,Completed,465
2858,3,755,Paneer Butter Masala,2031-01-22,23:59:06,Completed,160
2859,25,238,Pasta Alfredo,2031-01-23,23:59:14,Completed,267
2860,7,784,Prawn Masala,2031-01-24,23:58:44,Completed,181
2861,19,602,Paneer Butter Masala,2031-01-25,23:56:03,Completed,194
2862,32,37,Burger,2031-01-26,23:51:48,Completed,401
2863,13,202,Egg Curry,2031-01-27,23:59:55,Completed,407
2864,5,482,Masala Dosa,2031-01-28,23:57:37,Completed,256
2865,32,743,Egg Curry,2031-01-29,23:58:23,Completed,325
2866,15,344,Masala Dosa,2031-01-30,23:50:40,Completed,224
2867,19,84,Paneer Lababdar,2031-01-31,23:53:19,Completed,314
2868,11,280,Mutton Biryani,2031-02-01,23:53:20,Completed,360
2869,7,469,Prawn Masala,2031-02-02,23:58:28,Completed,171
2870,19,771,Egg Curry,2031-02-03,23:50:06,Completed,231
2871,3,502,Mutton Biryani,2031-02-04,23:50:00,Completed,530
2872,15,34,Egg Curry,2031-02-05,23:57:40,Completed,521
2873,6,722,Samosa,2031-02-06,23:55:29,Completed,538
2874,22,597,Prawn Masala,2031-02-07,23:50:42,Completed,237
2875,33,654,Pasta Alfredo,2031-02-08,23:58:02,Completed,543
2876,8,219,Prawn Masala,2031-02-09,23:51:38,Completed,384
2877,1,180,Mutton Rogan Josh,2031-02-10,23:52:11,Completed,523
2878,5,404,Chole Bhature,2031-02-11,23:59:02,Completed,403
2879,7,153,Pasta Alfredo,2031-02-12,23:55:50,Completed,465
2880,11,279,Burger,2031-02-13,23:51:39,Completed,517
2881,25,507,Paneer Lababdar,2031-02-14,23:57:05,Completed,511
2882,24,491,Chicken Shawarma,2031-02-15,23:51:26,Completed,310
2883,27,488,Chole Bhature,2031-02-16,23:53:40,Completed,169
2884,29,706,Chole Bhature,2031-02-17,23:52:54,Completed,597
2885,6,399,Chole Bhature,2031-02-18,23:55:37,Completed,482
2886,28,185,Paneer Lababdar,2031-02-19,23:52:58,Completed,226
2887,31,688,Egg Curry,2031-02-20,23:50:19,Completed,366
2888,17,362,Burger,2031-02-21,23:59:26,Completed,327
2889,23,787,Egg Curry,2031-02-22,23:58:01,Completed,277
2890,12,741,Samosa,2031-02-23,23:54:29,Completed,449
2891,5,156,Prawn Masala,2031-02-24,23:56:06,Completed,260
2892,19,159,Paneer Butter Masala,2031-02-25,23:53:34,Completed,582
2893,32,453,Prawn Masala,2031-02-26,23:50:20,Completed,572
2894,25,30,Chole Bhature,2031-02-27,23:54:43,Completed,194
2895,29,666,Samosa,2031-02-28,23:55:23,Completed,236
2896,2,781,Chole Bhature,2031-03-01,23:52:37,Completed,389
2897,26,253,Mutton Biryani,2031-03-02,23:57:35,Completed,395
2898,29,383,Pasta Alfredo,2031-03-03,23:55:33,Completed,398
2899,7,68,Mutton Biryani,2031-03-04,23:58:04,Completed,558
2900,20,521,Paneer Butter Masala,2031-03-05,23:57:46,Completed,185
2901,14,170,Samosa,2031-03-06,23:50:58,Completed,553
2902,13,591,Mutton Biryani,2031-03-07,23:58:43,Completed,155
2903,1,485,Egg Curry,2031-03-08,23:52:45,Completed,546
2904,3,122,Masala Dosa,2031-03-09,23:56:20,Completed,522
2905,21,185,Mutton Rogan Josh,2031-03-10,23:57:15,Completed,497
2906,7,346,Samosa,2031-03-11,23:52:17,Completed,155
2907,32,489,Samosa,2031-03-12,23:52:36,Completed,512
2908,14,788,Chole Bhature,2031-03-13,23:56:36,Completed,334
2909,28,228,Pasta Alfredo,2031-03-14,23:55:37,Completed,532
2910,5,648,Prawn Masala,2031-03-15,23:55:26,Completed,557
2911,5,361,Prawn Masala,2031-03-16,23:51:57,Completed,332
2912,6,143,Masala Dosa,2031-03-17,23:51:00,Completed,225
2913,30,703,Mutton Biryani,2031-03-18,23:54:40,Completed,469
2914,5,588,Mutton Rogan Josh,2031-03-19,23:56:05,Completed,154
2915,27,196,Masala Dosa,2031-03-20,23:51:54,Completed,224
2916,14,671,Chicken Biryani,2031-03-21,23:54:03,Completed,251
2917,18,614,Chicken Shawarma,2031-03-22,23:52:38,Completed,309
2918,26,320,Masala Dosa,2031-03-23,23:59:19,Completed,503
2919,8,468,Paneer Butter Masala,2031-03-24,23:51:18,Completed,176
2920,20,449,Mutton Biryani,2031-03-25,23:50:43,Completed,548
2921,16,158,Chole Bhature,2031-03-26,23:53:32,Completed,486
2922,5,545,Pasta Alfredo,2031-03-27,23:59:05,Completed,380
2923,13,453,Burger,2031-03-28,23:54:54,Completed,441
2924,10,446,Burger,2031-03-29,23:53:25,Completed,296
2925,25,96,Mutton Rogan Josh,2031-03-30,23:54:52,Completed,383
2926,31,200,Mutton Rogan Josh,2031-03-31,23:55:41,Completed,446
2927,31,509,Mutton Rogan Josh,2031-04-01,23:56:19,Completed,370
2928,5,58,Chole Bhature,2031-04-02,23:52:12,Completed,565
2929,28,221,Prawn Masala,2031-04-03,23:57:48,Completed,515
2930,6,370,Burger,2031-04-04,23:58:20,Completed,417
2931,33,514,Mutton Biryani,2031-04-05,23:52:12,Completed,454
2932,33,207,Burger,2031-04-06,23:55:55,Completed,500
2933,21,346,Paneer Butter Masala,2031-04-07,23:54:58,Completed,229
2934,18,682,Chicken Biryani,2031-04-08,23:59:28,Completed,445
2935,3,238,Paneer Butter Masala,2031-04-09,23:50:37,Completed,308
2936,29,53,Mutton Biryani,2031-04-10,23:53:22,Completed,339
2937,15,249,Egg Curry,2031-04-11,23:51:53,Completed,434
2938,29,446,Mutton Rogan Josh,2031-04-12,23:58:56,Completed,264
2939,32,116,Paneer Butter Masala,2031-04-13,23:59:22,Completed,586
2940,6,371,Paneer Butter Masala,2031-04-14,23:58:21,Completed,192
2941,7,722,Samosa,2031-04-15,23:53:04,Completed,253
2942,2,603,Chicken Biryani,2031-04-16,23:51:14,Completed,595
2943,21,334,Paneer Lababdar,2031-04-17,23:50:38,Completed,346
2944,3,109,Egg Curry,2031-04-18,23:52:25,Completed,281
2945,15,29,Paneer Lababdar,2031-04-19,23:56:58,Completed,174
2946,25,479,Chole Bhature,2031-04-20,23:58:26,Completed,334
2947,10,642,Prawn Masala,2031-04-21,23:50:43,Completed,182
2948,9,281,Chicken Biryani,2031-04-22,23:56:05,Completed,569
2949,24,600,Prawn Masala,2031-04-23,23:58:01,Completed,253
2950,28,603,Paneer Lababdar,2031-04-24,23:50:08,Completed,580
2951,9,664,Paneer Butter Masala,2031-04-25,23:58:50,Completed,426
2952,6,35,Mutton Rogan Josh,2031-04-26,23:57:06,Completed,219
2953,5,421,Masala Dosa,2031-04-27,23:55:51,Completed,381
2954,1,580,Pasta Alfredo,2031-04-28,23:59:52,Completed,515
2955,10,522,Mutton Rogan Josh,2031-04-29,23:55:00,Completed,263
2956,33,413,Paneer Lababdar,2031-04-30,23:59:04,Completed,201
2957,11,681,Pasta Alfredo,2031-05-01,23:50:59,Completed,242
2958,25,120,Paneer Lababdar,2031-05-02,23:59:38,Completed,180
2959,14,196,Prawn Masala,2031-05-03,23:52:18,Completed,326
2960,1,648,Paneer Lababdar,2031-05-04,23:53:37,Completed,526
2961,15,395,Masala Dosa,2031-05-05,23:50:08,Completed,371
2962,12,408,Chicken Shawarma,2031-05-06,23:50:51,Completed,368
2963,17,511,Egg Curry,2031-05-07,23:50:34,Completed,310
2964,24,580,Chicken Shawarma,2031-05-08,23:57:41,Completed,474
2965,16,380,Burger,2031-05-09,23:55:03,Completed,352
2966,12,559,Samosa,2031-05-10,23:57:27,Completed,552
2967,12,108,Paneer Lababdar,2031-05-11,23:51:46,Completed,403
2968,9,182,Mutton Rogan Josh,2031-05-12,23:51:14,Completed,482
2969,5,522,Samosa,2031-05-13,23:50:23,Completed,528
2970,31,523,Chicken Shawarma,2031-05-14,23:53:42,Completed,472
2971,30,127,Burger,2031-05-15,23:57:04,Completed,570
2972,7,424,Paneer Lababdar,2031-05-16,23:51:49,Completed,283
2973,28,562,Paneer Lababdar,2031-05-17,23:51:03,Completed,515
2974,3,582,Samosa,2031-05-18,23:55:31,Completed,352
2975,9,348,Paneer Butter Masala,2031-05-19,23:50:59,Completed,512
2976,28,480,Samosa,2031-05-20,23:50:24,Completed,211
2977,13,772,Masala Dosa,2031-05-21,23:50:14,Completed,597
2978,2,467,Pasta Alfredo,2031-05-22,23:50:24,Completed,359
2979,10,739,Paneer Butter Masala,2031-05-23,23:56:56,Completed,350
2980,1,661,Egg Curry,2031-05-24,23:50:30,Completed,228
2981,22,305,Egg Curry,2031-05-25,23:52:52,Completed,345
2982,11,16,Burger,2031-05-26,23:51:56,Completed,218
2983,18,679,Pasta Alfredo,2031-05-27,23:55:11,Completed,486
2984,17,149,Chole Bhature,2031-05-28,23:50:19,Completed,350
2985,22,86,Paneer Lababdar,2031-05-29,23:59:11,Completed,285
2986,26,692,Chicken Shawarma,2031-05-30,23:57:27,Completed,225
2987,7,126,Chicken Shawarma,2031-05-31,23:59:45,Completed,412
2988,30,45,Chole Bhature,2031-06-01,23:50:04,Completed,529
2989,17,552,Mutton Biryani,2031-06-02,23:58:02,Completed,184
2990,30,57,Pasta Alfredo,2031-06-03,23:56:57,Completed,560
2991,31,517,Paneer Lababdar,2031-06-04,23:57:38,Completed,530
2992,21,247,Prawn Masala,2031-06-05,23:52:46,Completed,429
2993,13,307,Paneer Butter Masala,2031-06-06,23:55:50,Completed,287
2994,25,724,Chicken Shawarma,2031-06-07,23:55:34,Completed,530
2995,32,275,Pasta Alfredo,2031-06-08,23:55:42,Completed,527
2996,23,184,Masala Dosa,2031-06-09,23:58:06,Completed,200
2997,18,218,Pasta Alfredo,2031-06-10,23:50:12,Completed,370
2998,31,755,Masala Dosa,2031-06-11,23:57:47,Completed,271
2999,16,329,Paneer Lababdar,2031-06-12,23:56:05,Completed,200
3000,14,170,Samosa,2031-06-13,23:52:49,Completed,442
3001,24,64,Burger,2031-06-14,23:51:27,Completed,532
3002,33,715,Paneer Lababdar,2031-06-15,23:50:41,Completed,226
3003,21,231,Masala Dosa,2031-06-16,23:57:16,Completed,203
3004,33,684,Paneer Lababdar,2031-06-17,23:50:49,Completed,424
3005,29,555,Paneer Lababdar,2031-06-18,23:59:41,Completed,471
3006,20,16,Pasta Alfredo,2031-06-19,23:56:38,Completed,254
3007,22,564,Chole Bhature,2031-06-20,23:57:21,Completed,441
3008,18,121,Samosa,2031-06-21,23:51:04,Completed,599
3009,15,671,Chicken Biryani,2031-06-22,23:52:52,Completed,526
3010,26,46,Paneer Lababdar,2031-06-23,23:54:45,Completed,495
3011,11,178,Masala Dosa,2031-06-24,23:53:14,Completed,306
3012,16,679,Paneer Lababdar,2031-06-25,23:53:53,Completed,379
3013,2,668,Prawn Masala,2031-06-26,23:52:36,Completed,585
3014,18,213,Prawn Masala,2031-06-27,23:51:04,Completed,236
3015,16,664,Egg Curry,2031-06-28,23:54:36,Completed,376
3016,9,539,Mutton Biryani,2031-06-29,23:50:23,Completed,190
3017,3,676,Pasta Alfredo,2031-06-30,23:56:45,Completed,579
3018,33,315,Chole Bhature,2031-07-01,23:54:39,Completed,506
3019,15,320,Mutton Biryani,2031-07-02,23:53:01,Completed,515
3020,20,604,Pasta Alfredo,2031-07-03,23:56:36,Completed,529
3021,27,491,Egg Curry,2031-07-04,23:58:22,Completed,578
3022,21,27,Masala Dosa,2031-07-05,23:51:47,Completed,393
3023,27,633,Chicken Biryani,2031-07-06,23:56:12,Completed,503
3024,8,746,Egg Curry,2031-07-07,23:57:02,Completed,592
3025,28,201,Samosa,2031-07-08,23:59:17,Completed,159
3026,29,728,Pasta Alfredo,2031-07-09,23:57:19,Completed,289
3027,21,25,Chicken Shawarma,2031-07-10,23:50:20,Completed,177
3028,7,155,Chole Bhature,2031-07-11,23:55:15,Completed,336
3029,28,757,Paneer Lababdar,2031-07-12,23:51:12,Completed,359
3030,10,180,Egg Curry,2031-07-13,23:59:59,Completed,157
3031,10,288,Masala Dosa,2031-07-14,23:55:50,Completed,187
3032,2,684,Paneer Lababdar,2031-07-15,23:56:46,Completed,448
3033,19,288,Pasta Alfredo,2031-07-16,23:50:08,Completed,471
3034,29,396,Chicken Shawarma,2031-07-17,23:52:27,Completed,233
3035,23,296,Prawn Masala,2031-07-18,23:50:15,Completed,528
3036,9,613,Burger,2031-07-19,23:53:27,Completed,187
3037,32,234,Paneer Butter Masala,2031-07-20,23:58:53,Completed,462
3038,19,20,Mutton Biryani,2031-07-21,23:51:50,Completed,352
3039,16,721,Prawn Masala,2031-07-22,23:56:29,Completed,294
3040,27,143,Chicken Shawarma,2031-07-23,23:59:11,Completed,440
3041,30,361,Paneer Butter Masala,2031-07-24,23:54:00,Completed,289
3042,18,434,Burger,2031-07-25,23:51:02,Completed,288
3043,3,64,Burger,2031-07-26,23:56:50,Completed,551
3044,32,19,Mutton Biryani,2031-07-27,23:53:47,Completed,586
3045,19,213,Burger,2031-07-28,23:54:31,Completed,395
3046,14,690,Egg Curry,2031-07-29,23:51:13,Completed,279
3047,15,430,Prawn Masala,2031-07-30,23:55:26,Completed,461
3048,10,763,Egg Curry,2031-07-31,23:59:46,Completed,457
3049,22,761,Burger,2031-08-01,23:56:03,Completed,483
3050,33,375,Egg Curry,2031-08-02,23:50:17,Completed,574
3051,12,530,Egg Curry,2031-08-03,23:54:24,Completed,191
3052,7,258,Mutton Biryani,2031-08-04,23:58:06,Completed,226
3053,28,577,Egg Curry,2031-08-05,23:54:52,Completed,211
3054,25,607,Prawn Masala,2031-08-06,23:51:56,Completed,153
3055,29,770,Egg Curry,2031-08-07,23:50:00,Completed,366
3056,7,299,Prawn Masala,2031-08-08,23:58:18,Completed,593
3057,18,405,Prawn Masala,2031-08-09,23:57:48,Completed,370
3058,2,87,Mutton Biryani,2031-08-10,23:54:46,Completed,306
3059,19,308,Chicken Shawarma,2031-08-11,23:54:12,Completed,587
3060,10,41,Samosa,2031-08-12,23:55:43,Completed,551
3061,18,260,Paneer Butter Masala,2031-08-13,23:51:04,Completed,163
3062,7,143,Paneer Lababdar,2031-08-14,23:58:11,Completed,583
3063,10,705,Chicken Shawarma,2031-08-15,23:58:09,Completed,471
3064,6,31,Egg Curry,2031-08-16,23:52:08,Completed,483
3065,21,471,Chicken Shawarma,2031-08-17,23:50:04,Completed,170
3066,9,259,Prawn Masala,2031-08-18,23:57:26,Completed,393
3067,32,646,Mutton Biryani,2031-08-19,23:59:12,Completed,326
3068,23,694,Mutton Rogan Josh,2031-08-20,23:53:39,Completed,547
3069,11,136,Mutton Rogan Josh,2031-08-21,23:53:00,Completed,356
3070,26,49,Samosa,2031-08-22,23:53:11,Completed,387
3071,2,560,Chicken Shawarma,2031-08-23,23:59:32,Completed,328
3072,29,661,Mutton Rogan Josh,2031-08-24,23:58:08,Completed,177
3073,10,395,Masala Dosa,2031-08-25,23:56:59,Completed,382
3074,26,186,Egg Curry,2031-08-26,23:53:12,Completed,414
3075,4,507,Masala Dosa,2031-08-27,23:52:30,Completed,408
3076,26,507,Paneer Butter Masala,2031-08-28,23:57:30,Completed,526
3077,1,494,Samosa,2031-08-29,23:55:49,Completed,382
3078,31,85,Chicken Shawarma,2031-08-30,23:52:20,Completed,365
3079,21,760,Chole Bhature,2031-08-31,23:51:12,Completed,434
3080,16,435,Samosa,2031-09-01,23:57:49,Completed,456
3081,28,462,Prawn Masala,2031-09-02,23:59:16,Completed,206
3082,9,474,Pasta Alfredo,2031-09-03,23:50:08,Completed,191
3083,33,135,Mutton Biryani,2031-09-04,23:58:43,Completed,210
3084,3,61,Mutton Rogan Josh,2031-09-05,23:53:32,Completed,541
3085,5,577,Masala Dosa,2031-09-06,23:53:29,Completed,495
3086,18,520,Burger,2031-09-07,23:55:35,Completed,248
3087,13,508,Paneer Lababdar,2031-09-08,23:53:20,Completed,293
3088,9,611,Paneer Lababdar,2031-09-09,23:57:37,Completed,292
3089,9,473,Chicken Biryani,2031-09-10,23:56:25,Completed,211
3090,18,545,Chicken Biryani,2031-09-11,23:51:00,Completed,203
3091,3,433,Paneer Lababdar,2031-09-12,23:55:58,Completed,382
3092,8,270,Masala Dosa,2031-09-13,23:57:41,Completed,406
3093,21,475,Burger,2031-09-14,23:54:29,Completed,528
3094,32,309,Chicken Shawarma,2031-09-15,23:58:43,Completed,394
3095,2,119,Mutton Biryani,2031-09-16,23:51:55,Completed,359
3096,32,167,Paneer Lababdar,2031-09-17,23:54:57,Completed,293
3097,28,324,Burger,2031-09-18,23:53:09,Completed,510
3098,31,673,Egg Curry,2031-09-19,23:59:22,Completed,347
3099,16,436,Chicken Biryani,2031-09-20,23:57:12,Completed,186
3100,16,578,Masala Dosa,2031-09-21,23:51:10,Completed,171
3101,13,275,Mutton Rogan Josh,2031-09-22,23:52:50,Completed,486
3102,14,98,Mutton Biryani,2031-09-23,23:51:35,Completed,480
3103,3,710,Paneer Butter Masala,2031-09-24,23:55:11,Completed,371
3104,21,257,Mutton Rogan Josh,2031-09-25,23:57:58,Completed,205
3105,26,676,Prawn Masala,2031-09-26,23:51:49,Completed,334
3106,32,321,Masala Dosa,2031-09-27,23:58:32,Completed,501
3107,18,291,Prawn Masala,2031-09-28,23:58:43,Completed,593
3108,29,778,Chicken Shawarma,2031-09-29,23:55:53,Completed,471
3109,27,316,Egg Curry,2031-09-30,23:54:02,Completed,253
3110,1,56,Mutton Biryani,2031-10-01,23:53:24,Completed,281
3111,30,359,Paneer Butter Masala,2031-10-02,23:53:17,Completed,454
3112,25,116,Mutton Rogan Josh,2031-10-03,23:59:48,Completed,409
3113,33,641,Pasta Alfredo,2031-10-04,23:51:10,Completed,283
3114,33,128,Masala Dosa,2031-10-05,23:51:23,Completed,479
3115,29,723,Prawn Masala,2031-10-06,23:53:50,Completed,529
3116,8,332,Chole Bhature,2031-10-07,23:54:39,Completed,295
3117,11,162,Prawn Masala,2031-10-08,23:53:51,Completed,265
3118,18,431,Chole Bhature,2031-10-09,23:53:28,Completed,268
3119,10,193,Egg Curry,2031-10-10,23:50:27,Completed,531
3120,19,197,Chicken Shawarma,2031-10-11,23:50:48,Completed,563
3121,1,300,Egg Curry,2031-10-12,23:59:11,Completed,354
3122,26,613,Mutton Rogan Josh,2031-10-13,23:52:52,Completed,200
3123,31,109,Chicken Biryani,2031-10-14,23:52:57,Completed,377
3124,19,5,Pasta Alfredo,2031-10-15,23:56:03,Completed,451
3125,12,477,Masala Dosa,2031-10-16,23:56:55,Completed,323
3126,24,222,Pasta Alfredo,2031-10-17,23:58:18,Completed,582
3127,26,635,Egg Curry,2031-10-18,23:50:43,Completed,554
3128,17,206,Chole Bhature,2031-10-19,23:54:28,Completed,251
3129,1,474,Chicken Shawarma,2031-10-20,23:52:02,Completed,592
3130,8,376,Samosa,2031-10-21,23:53:29,Completed,287
3131,17,81,Masala Dosa,2031-10-22,23:54:18,Completed,353
3132,31,242,Chole Bhature,2031-10-23,23:59:47,Completed,476
3133,29,174,Mutton Rogan Josh,2031-10-24,23:52:02,Completed,544
3134,5,109,Chicken Biryani,2031-10-25,23:52:02,Completed,565
3135,12,46,Mutton Rogan Josh,2031-10-26,23:56:49,Completed,174
3136,22,124,Paneer Butter Masala,2031-10-27,23:56:55,Completed,418
3137,11,791,Burger,2031-10-28,23:58:19,Completed,379
3138,31,566,Mutton Rogan Josh,2031-10-29,23:54:21,Completed,420
3139,28,691,Masala Dosa,2031-10-30,23:57:43,Completed,231
3140,31,498,Paneer Lababdar,2031-10-31,23:59:37,Completed,574
3141,24,99,Mutton Rogan Josh,2031-11-01,23:53:44,Completed,410
3142,27,726,Chicken Biryani,2031-11-02,23:52:03,Completed,474
3143,28,204,Egg Curry,2031-11-03,23:58:39,Completed,402
3144,29,442,Burger,2031-11-04,23:55:36,Completed,407
3145,20,120,Pasta Alfredo,2031-11-05,23:52:41,Completed,516
3146,32,321,Paneer Butter Masala,2031-11-06,23:58:18,Completed,478
3147,7,308,Chicken Shawarma,2031-11-07,23:50:03,Completed,588
3148,19,83,Masala Dosa,2031-11-08,23:53:57,Completed,590
3149,14,673,Prawn Masala,2031-11-09,23:58:22,Completed,403
3150,18,570,Samosa,2031-11-10,23:50:52,Completed,449
3151,1,435,Prawn Masala,2031-11-11,23:53:19,Completed,503
3152,19,600,Mutton Biryani,2031-11-12,23:56:25,Completed,445
3153,16,298,Pasta Alfredo,2031-11-13,23:55:31,Completed,563
3154,23,33,Chicken Shawarma,2031-11-14,23:58:54,Completed,501
3155,33,3,Chicken Biryani,2031-11-15,23:51:46,Completed,290
3156,21,70,Burger,2031-11-16,23:56:21,Completed,401
3157,12,611,Mutton Rogan Josh,2031-11-17,23:55:21,Completed,267
3158,4,406,Pasta Alfredo,2031-11-18,23:59:39,Completed,600
3159,17,378,Masala Dosa,2031-11-19,23:52:17,Completed,312
3160,29,246,Chicken Shawarma,2031-11-20,23:52:43,Completed,460
3161,4,273,Chicken Biryani,2031-11-21,23:58:17,Completed,189
3162,17,235,Egg Curry,2031-11-22,23:59:53,Completed,555
3163,25,577,Mutton Biryani,2031-11-23,23:57:15,Completed,410
3164,9,731,Samosa,2031-11-24,23:57:52,Completed,200
3165,27,233,Mutton Rogan Josh,2031-11-25,23:59:17,Completed,326
3166,17,25,Chicken Biryani,2031-11-26,23:51:41,Completed,489
3167,6,742,Chole Bhature,2031-11-27,23:53:51,Completed,491
3168,9,302,Mutton Rogan Josh,2031-11-28,23:59:40,Completed,543
3169,11,257,Samosa,2031-11-29,23:53:03,Completed,481
3170,23,46,Chicken Shawarma,2031-11-30,23:53:26,Completed,598
3171,10,223,Samosa,2031-12-01,23:50:27,Completed,154
3172,28,418,Paneer Lababdar,2031-12-02,23:56:10,Completed,508
3173,3,48,Burger,2031-12-03,23:52:23,Completed,551
3174,6,523,Prawn Masala,2031-12-04,23:58:02,Completed,177
3175,6,306,Mutton Biryani,2031-12-05,23:54:01,Completed,532
